CitizenID,VoterRegistration,VolunteerHoursPerYear,CommunityGroupMembership,DonationsToCharity
4352,False,447,None,916
4353,True,212,Sports Club,9172
4354,False,299,Neighborhood Watch,7382
4355,False,326,Neighborhood Watch,4262
4356,True,426,None,1789
4357,False,131,Sports Club,6574
4358,True,469,None,3349
4359,False,45,Sports Club,3268
4360,True,245,Sports Club,5389
4361,False,301,Neighborhood Watch,1190
4362,True,352,Religious Organization,7083
4363,False,174,Neighborhood Watch,809
4364,True,161,Neighborhood Watch,8072
4365,True,424,Religious Organization,4145
4366,True,158,Religious Organization,2874
4367,False,219,Neighborhood Watch,7813
4368,False,448,Neighborhood Watch,1368
4369,False,69,Religious Organization,6279
4370,False,429,None,2365
4371,True,107,Neighborhood Watch,4489
4372,True,317,Neighborhood Watch,9748
4373,False,106,Sports Club,8442
4374,True,442,Neighborhood Watch,4480
4375,False,95,Neighborhood Watch,4624
4376,True,380,None,9396
4377,True,481,Neighborhood Watch,5963
4378,True,191,Religious Organization,4932
4379,True,493,Neighborhood Watch,4757
4380,False,252,None,7327
4381,True,364,None,8884
4382,True,327,Religious Organization,7521
4383,True,108,Sports Club,2307
4384,True,124,None,2537
4385,True,174,Neighborhood Watch,510
4386,True,129,Religious Organization,8238
4387,False,448,Neighborhood Watch,650
4388,True,334,Neighborhood Watch,2213
4389,True,420,Sports Club,6499
4390,False,99,Religious Organization,4636
4391,True,163,Religious Organization,8312
4392,True,96,None,8375
4393,True,397,Religious Organization,1263
4394,False,454,Religious Organization,5551
4395,True,278,None,9124
4396,False,402,Religious Organization,7130
4397,False,231,Neighborhood Watch,4278
4398,False,363,Neighborhood Watch,4142
4399,True,94,Sports Club,7009
4400,True,114,Sports Club,7828
4401,False,453,Sports Club,6207
4402,True,233,Religious Organization,8404
4403,True,332,Neighborhood Watch,4068
4404,True,33,None,3139
4405,True,453,None,6570
4406,False,18,None,1722
4407,True,490,Religious Organization,4051
4408,True,478,Neighborhood Watch,2490
4409,True,146,Neighborhood Watch,7950
4410,False,215,None,28
4411,False,162,None,6825
4412,True,340,Sports Club,7970
4413,True,393,Sports Club,5215
4414,True,136,Neighborhood Watch,7136
4415,True,307,Neighborhood Watch,4
4416,False,473,Sports Club,118
4417,True,155,Neighborhood Watch,1564
4418,True,245,Religious Organization,5639
4419,True,448,None,16
4420,False,248,Neighborhood Watch,539
4421,True,212,Neighborhood Watch,5988
4422,True,480,Sports Club,6374
4423,True,266,Sports Club,6222
4424,False,210,Sports Club,6271
4425,True,191,None,6912
4426,True,155,None,7613
4427,True,421,Sports Club,4374
4428,True,366,None,7360
4429,True,257,None,88
4430,False,421,None,9695
4431,False,172,Neighborhood Watch,9478
4432,True,497,Neighborhood Watch,6196
4433,False,135,Neighborhood Watch,5115
4434,False,224,None,8929
4435,False,268,Sports Club,9190
4436,False,86,Sports Club,6143
4437,False,311,None,1061
4438,True,157,Sports Club,2412
4439,True,325,None,3920
4440,True,157,Neighborhood Watch,9074
4441,True,40,Neighborhood Watch,1324
4442,True,483,None,814
4443,False,173,Neighborhood Watch,9739
4444,False,117,Neighborhood Watch,1475
4445,True,360,Neighborhood Watch,8013
4446,False,311,Religious Organization,1538
4447,True,247,Neighborhood Watch,7898
4448,True,126,Religious Organization,7299
4449,True,192,Sports Club,9701
4450,False,80,None,9563
4451,True,338,Neighborhood Watch,3211
4452,True,40,Neighborhood Watch,4329
4453,False,100,Sports Club,3051
4454,False,148,Neighborhood Watch,6578
4455,False,352,Neighborhood Watch,1698
4456,False,28,None,1643
4457,True,272,None,9811
4458,False,256,Sports Club,3008
4459,False,407,Neighborhood Watch,7350
4460,False,195,Neighborhood Watch,873
4461,True,49,None,1467
4462,True,341,None,7235
4463,False,49,Religious Organization,9919
4464,True,407,Religious Organization,9295
4465,False,348,None,2669
4466,False,98,Religious Organization,6534
4467,False,423,Sports Club,5354
4468,True,416,None,7490
4469,False,19,Religious Organization,8736
4470,False,453,Religious Organization,1775
4471,True,20,Neighborhood Watch,3383
4472,False,259,None,585
4473,True,378,None,63
4474,False,79,None,6944
4475,True,69,Religious Organization,7823
4476,False,151,Neighborhood Watch,4425
4477,True,486,Neighborhood Watch,3596
4478,False,392,None,8676
4479,False,446,None,3350
4480,False,464,None,6243
4481,True,418,Sports Club,3767
4482,True,297,Religious Organization,8676
4483,True,278,Neighborhood Watch,490
4484,True,263,None,9933
4485,False,132,Religious Organization,136
4486,False,92,Sports Club,6328
4487,True,164,Neighborhood Watch,1564
4488,True,199,None,829
4489,True,160,None,1332
4490,False,175,Neighborhood Watch,5878
4491,False,260,Sports Club,5807
4492,False,195,Sports Club,4031
4493,False,216,None,9749
4494,True,299,Religious Organization,7401
4495,False,353,Neighborhood Watch,1412
4496,False,413,Sports Club,1184
4497,False,315,Neighborhood Watch,9737
4498,True,367,Religious Organization,6471
4499,True,179,Sports Club,5882
4500,False,323,None,8859
4501,False,302,Religious Organization,8547
4502,False,98,None,5901
4503,False,478,Religious Organization,23
4504,False,62,None,5925
4505,False,264,Sports Club,3669
4506,False,134,Neighborhood Watch,9412
4507,True,274,None,3800
4508,False,200,Sports Club,8209
4509,True,137,Sports Club,9587
4510,False,181,None,7445
4511,False,343,Neighborhood Watch,7175
4512,False,372,Neighborhood Watch,4279
4513,False,8,Neighborhood Watch,211
4514,True,248,Religious Organization,5897
4515,True,495,Neighborhood Watch,2646
4516,False,264,Neighborhood Watch,5049
4517,False,256,Sports Club,576
4518,True,126,Neighborhood Watch,2201
4519,True,143,Religious Organization,7752
4520,True,181,Neighborhood Watch,3180
4521,False,453,None,7788
4522,False,99,None,6930
4523,False,75,Religious Organization,3380
4524,True,260,None,4137
4525,True,205,Neighborhood Watch,2963
4526,True,163,Neighborhood Watch,633
4527,False,331,None,6078
4528,True,147,None,9112
4529,True,167,Religious Organization,3315
4530,True,249,Neighborhood Watch,1027
4531,True,182,None,4767
4532,True,181,Neighborhood Watch,9142
4533,True,255,None,1216
4534,False,400,Sports Club,5099
4535,True,64,Religious Organization,1766
4536,False,459,None,7474
4537,False,115,Neighborhood Watch,2037
4538,False,470,Religious Organization,5630
4539,True,306,Sports Club,3705
4540,False,202,Religious Organization,9764
4541,False,451,None,6967
4542,True,296,Neighborhood Watch,6753
4543,False,119,Neighborhood Watch,6287
4544,True,274,None,7237
4545,True,90,Sports Club,7926
4546,False,113,Neighborhood Watch,7825
4547,False,383,Sports Club,3621
4548,True,347,Sports Club,8936
4549,True,120,None,1847
4550,True,420,Religious Organization,7145
4551,False,23,Religious Organization,3342
4552,False,411,Neighborhood Watch,8995
4553,False,51,None,1533
4554,True,393,Neighborhood Watch,8057
4555,True,222,Religious Organization,3945
4556,True,16,Religious Organization,5101
4557,True,389,Religious Organization,8041
4558,True,114,Neighborhood Watch,7737
4559,True,133,Religious Organization,4499
4560,True,131,Neighborhood Watch,5961
4561,False,164,Sports Club,905
4562,True,164,Religious Organization,8466
4563,True,358,Neighborhood Watch,413
4564,True,413,Neighborhood Watch,8928
4565,False,356,Sports Club,6728
4566,True,116,Neighborhood Watch,7818
4567,False,389,Sports Club,9134
4568,True,106,Neighborhood Watch,1483
4569,True,300,Sports Club,8777
4570,True,225,None,105
4571,False,255,Neighborhood Watch,4249
4572,True,314,Neighborhood Watch,6358
4573,False,275,Sports Club,1970
4574,True,355,Neighborhood Watch,830
4575,False,408,Sports Club,207
4576,True,356,Religious Organization,588
4577,True,234,Sports Club,9392
4578,True,77,Sports Club,5168
4579,True,496,Sports Club,8546
4580,False,410,Sports Club,2690
4581,True,158,Religious Organization,7321
4582,False,383,Sports Club,7682
4583,True,11,Religious Organization,2913
4584,False,275,Religious Organization,5777
4585,True,464,Religious Organization,1750
4586,True,188,Sports Club,1994
4587,True,213,Neighborhood Watch,7414
4588,False,49,Sports Club,5032
4589,False,317,None,2544
4590,False,329,Neighborhood Watch,2822
4591,True,413,Neighborhood Watch,7021
4592,False,130,None,2575
4593,False,267,Sports Club,1767
4594,False,240,Religious Organization,591
4595,False,211,Religious Organization,3376
4596,True,135,Neighborhood Watch,6405
4597,False,290,Neighborhood Watch,9604
4598,True,241,None,3256
4599,True,265,Neighborhood Watch,3045
4600,True,367,Neighborhood Watch,4218
4601,False,249,Religious Organization,7457
4602,False,57,Sports Club,1660
4603,True,277,Neighborhood Watch,4135
4604,True,233,Neighborhood Watch,7245
4605,True,171,Neighborhood Watch,6088
4606,False,302,Sports Club,6245
4607,False,214,None,2715
4608,False,383,Neighborhood Watch,4941
4609,False,34,None,4644
4610,True,273,None,8070
4611,False,381,Neighborhood Watch,9549
4612,False,168,Sports Club,3874
4613,False,496,Neighborhood Watch,5776
4614,True,280,None,1285
4615,True,37,Sports Club,9577
4616,True,240,Neighborhood Watch,9436
4617,False,167,None,1676
4618,False,464,Religious Organization,497
4619,False,332,Neighborhood Watch,1037
4620,False,358,Sports Club,1233
4621,False,461,Sports Club,3807
4622,True,212,None,4797
4623,True,284,Neighborhood Watch,4763
4624,True,35,Neighborhood Watch,935
4625,False,66,None,4370
4626,False,451,Religious Organization,6430
4627,True,463,Neighborhood Watch,1237
4628,True,404,Religious Organization,4136
4629,False,386,Religious Organization,5966
4630,False,355,Religious Organization,8336
4631,True,405,Sports Club,5736
4632,False,390,Sports Club,2553
4633,False,53,Sports Club,8153
4634,True,6,None,6136
4635,True,159,Sports Club,6849
4636,True,379,Neighborhood Watch,8157
4637,True,311,None,522
4638,False,278,Sports Club,5634
4639,False,103,Sports Club,8107
4640,True,153,Religious Organization,2029
4641,True,304,Religious Organization,7157
4642,True,15,Sports Club,4827
4643,True,471,Religious Organization,3539
4644,False,242,Religious Organization,3387
4645,False,409,Religious Organization,5775
4646,False,106,None,3350
4647,True,317,None,7587
4648,False,485,Religious Organization,7062
4649,False,118,Religious Organization,4169
4650,True,29,Religious Organization,5554
4651,False,32,Neighborhood Watch,7799
4652,True,68,Sports Club,1901
4653,False,125,Religious Organization,2024
4654,False,67,Religious Organization,5046
4655,True,457,Sports Club,3167
4656,False,313,None,4446
4657,False,484,None,2760
4658,False,365,None,834
4659,True,328,Neighborhood Watch,8315
4660,False,428,Religious Organization,122
4661,True,190,None,4141
4662,False,49,Sports Club,8961
4663,True,423,Sports Club,9616
4664,False,159,Sports Club,7831
4665,True,2,Neighborhood Watch,4720
4666,False,209,Religious Organization,8899
4667,True,140,Neighborhood Watch,21
4668,True,387,Sports Club,8324
4669,True,0,Neighborhood Watch,39
4670,False,1,Sports Club,1412
4671,False,325,Religious Organization,9379
4672,False,364,Religious Organization,6967
4673,True,56,Sports Club,5628
4674,True,8,Neighborhood Watch,9389
4675,True,3,None,2273
4676,False,381,Sports Club,9284
4677,True,102,Religious Organization,9064
4678,True,398,Sports Club,3105
4679,False,367,Neighborhood Watch,5661
4680,False,310,Neighborhood Watch,208
4681,True,203,Neighborhood Watch,8009
4682,False,411,Sports Club,2667
4683,False,36,Sports Club,5811
4684,False,47,Religious Organization,6044
4685,True,28,Neighborhood Watch,2352
4686,False,251,Neighborhood Watch,5276
4687,False,385,None,8054
4688,False,59,Neighborhood Watch,9834
4689,False,51,Neighborhood Watch,6086
4690,False,207,None,7345
4691,True,315,None,7988
4692,False,447,Neighborhood Watch,4651
4693,True,42,Religious Organization,2875
4694,True,26,Religious Organization,3065
4695,True,4,Neighborhood Watch,1327
4696,False,62,Religious Organization,1250
4697,False,467,Sports Club,1148
4698,True,328,Sports Club,736
4699,True,494,None,3622
4700,False,339,Religious Organization,8441
4701,True,427,Sports Club,5791
4702,False,110,Neighborhood Watch,571
4703,True,328,Neighborhood Watch,9061
4704,True,108,Religious Organization,9230
4705,True,403,Neighborhood Watch,5575
4706,False,145,Religious Organization,1845
4707,False,111,Sports Club,5576
4708,False,172,None,2593
4709,False,368,Sports Club,3803
4710,True,332,Religious Organization,8606
4711,False,78,Religious Organization,951
4712,False,150,None,9096
4713,True,174,None,5301
4714,True,398,None,3522
4715,False,185,Sports Club,2617
4716,False,294,Religious Organization,5888
4717,False,257,None,7181
4718,False,21,Religious Organization,3725
4719,False,320,None,4053
4720,True,184,Sports Club,6674
4721,True,330,Sports Club,7035
4722,True,6,Neighborhood Watch,3376
4723,True,344,Sports Club,6812
4724,True,494,Sports Club,1870
4725,True,481,Sports Club,282
4726,False,183,Neighborhood Watch,921
4727,True,117,None,7394
4728,True,384,None,1447
4729,True,244,Sports Club,5568
4730,True,355,Neighborhood Watch,9841
4731,False,402,Neighborhood Watch,1417
4732,True,245,Neighborhood Watch,5625
4733,True,49,Sports Club,3676
4734,True,462,None,6656
4735,False,152,Neighborhood Watch,868
4736,False,135,Neighborhood Watch,1208
4737,False,446,Sports Club,5663
4738,True,51,Religious Organization,7243
4739,False,353,Neighborhood Watch,7797
4740,True,29,Religious Organization,7256
4741,False,355,None,2985
4742,False,437,Sports Club,3426
4743,True,281,Religious Organization,146
4744,True,8,Sports Club,1755
4745,True,249,Sports Club,5061
4746,True,417,None,6559
4747,True,357,Religious Organization,3929
4748,False,390,Religious Organization,4562
4749,True,456,Sports Club,6738
4750,False,180,Sports Club,5241
4751,False,495,None,2299
4752,True,65,Neighborhood Watch,5743
4753,True,215,Religious Organization,1357
4754,False,228,None,5947
4755,False,473,Religious Organization,5190
4756,False,385,Neighborhood Watch,2222
4757,False,214,Sports Club,882
4758,True,385,Neighborhood Watch,1490
4759,True,48,None,9828
4760,True,89,None,3649
4761,True,10,Sports Club,4263
4762,True,359,Neighborhood Watch,1049
4763,True,350,Religious Organization,3838
4764,True,249,Religious Organization,9259
4765,True,226,Religious Organization,8414
4766,False,465,None,4359
4767,True,162,Sports Club,5476
4768,True,396,Neighborhood Watch,9452
4769,False,41,Sports Club,6998
4770,False,17,None,3391
4771,True,188,Sports Club,8667
4772,False,433,Sports Club,9800
4773,True,257,Neighborhood Watch,9956
4774,False,364,Sports Club,3546
4775,False,72,None,7785
4776,True,435,Neighborhood Watch,2148
4777,True,288,Sports Club,5848
4778,True,6,Religious Organization,6953
4779,False,140,Neighborhood Watch,8924
4780,False,213,None,5216
4781,False,265,None,5763
4782,False,98,Sports Club,1004
4783,True,381,Neighborhood Watch,1894
4784,False,153,Neighborhood Watch,2095
4785,True,348,Neighborhood Watch,6632
4786,True,171,Religious Organization,8860
4787,False,172,None,744
4788,True,228,Sports Club,8614
4789,False,99,Neighborhood Watch,7843
4790,False,341,Neighborhood Watch,4297
4791,False,468,Neighborhood Watch,587
4792,True,312,None,8066
4793,False,117,Sports Club,2823
4794,False,177,Neighborhood Watch,1932
4795,False,42,Neighborhood Watch,7963
4796,False,193,Neighborhood Watch,3555
4797,True,250,None,9035
4798,True,211,None,4834
4799,False,351,Religious Organization,2453
4800,True,221,None,4865
4801,False,425,Sports Club,7718
4802,True,433,None,8223
4803,True,284,Religious Organization,9247
4804,False,238,Religious Organization,9600
4805,True,356,Neighborhood Watch,6729
4806,False,291,Religious Organization,7382
4807,False,428,Religious Organization,334
4808,False,296,Religious Organization,2053
4809,True,27,Religious Organization,2863
4810,False,101,None,1842
4811,False,28,None,1041
4812,True,428,None,7656
4813,True,306,Neighborhood Watch,5283
4814,False,300,Sports Club,8576
4815,True,356,Religious Organization,8422
4816,True,211,None,8999
4817,False,310,None,2393
4818,False,378,None,6915
4819,False,26,Sports Club,6499
4820,False,23,Neighborhood Watch,5182
4821,True,243,Religious Organization,4433
4822,True,89,Neighborhood Watch,8863
4823,False,218,None,4786
4824,True,320,Sports Club,7955
4825,True,188,None,4316
4826,True,252,None,6965
4827,False,74,Neighborhood Watch,7299
4828,False,154,Religious Organization,3622
4829,False,384,None,6899
4830,False,164,Sports Club,3365
4831,False,160,Sports Club,2762
4832,True,27,Religious Organization,1611
4833,False,9,Neighborhood Watch,4296
4834,True,297,None,6541
4835,True,403,Religious Organization,8428
4836,True,338,Sports Club,5716
4837,False,416,Neighborhood Watch,3887
4838,True,69,Religious Organization,2259
4839,False,381,None,755
4840,False,266,Religious Organization,6049
4841,True,388,Religious Organization,7857
4842,True,98,None,9345
4843,False,395,None,8640
4844,True,228,Religious Organization,4621
4845,True,48,None,3328
4846,True,288,Sports Club,3767
4847,True,234,Religious Organization,2554
4848,True,108,Sports Club,425
4849,True,272,Neighborhood Watch,959
4850,False,46,Neighborhood Watch,5879
4851,False,52,None,4877
4852,True,276,Neighborhood Watch,9568
4853,True,260,None,88
4854,True,269,Neighborhood Watch,533
4855,True,490,Neighborhood Watch,9903
4856,False,170,None,3124
4857,True,404,None,2366
4858,False,124,Neighborhood Watch,4042
4859,False,300,None,96
4860,True,1,Religious Organization,5282
4861,True,186,None,1835
4862,False,348,Sports Club,3206
4863,True,448,Neighborhood Watch,3532
4864,False,382,Religious Organization,8111
4865,False,475,Neighborhood Watch,2992
4866,False,201,Sports Club,6504
4867,True,422,Sports Club,584
4868,True,316,Religious Organization,4430
4869,True,339,Religious Organization,6460
4870,True,120,Neighborhood Watch,4483
4871,False,434,Sports Club,5233
4872,True,297,Religious Organization,8283
4873,True,420,Sports Club,9961
4874,True,291,None,5517
4875,True,314,Neighborhood Watch,1853
4876,True,23,None,641
4877,False,80,Sports Club,1263
4878,True,411,Religious Organization,2499
4879,True,190,Religious Organization,9656
4880,False,407,Neighborhood Watch,3128
4881,False,395,Neighborhood Watch,8016
4882,False,154,Sports Club,5200
4883,False,372,None,6291
4884,False,224,Sports Club,7923
4885,False,245,None,1372
4886,False,140,Sports Club,5711
4887,False,334,Neighborhood Watch,2162
4888,False,194,Sports Club,6469
4889,True,288,Religious Organization,194
4890,True,152,None,382
4891,False,420,Religious Organization,5306
4892,False,428,Neighborhood Watch,8804
4893,True,191,Neighborhood Watch,9620
4894,False,373,Religious Organization,3255
4895,True,267,Neighborhood Watch,9620
4896,True,201,Sports Club,5325
4897,True,390,Neighborhood Watch,8602
4898,False,180,None,6230
4899,True,321,Neighborhood Watch,3924
4900,True,17,Religious Organization,324
4901,False,390,Neighborhood Watch,1204
4902,True,323,None,684
4903,False,211,None,874
4904,False,174,Religious Organization,4414
4905,False,327,None,7371
4906,True,394,Sports Club,9458
4907,True,188,Neighborhood Watch,9664
4908,True,391,Sports Club,4332
4909,False,285,None,670
4910,True,94,Neighborhood Watch,973
4911,False,435,None,3126
4912,True,438,Sports Club,6077
4913,True,69,Religious Organization,7405
4914,False,287,Sports Club,2556
4915,True,369,Neighborhood Watch,3578
4916,True,229,None,2267
4917,False,252,None,6323
4918,False,95,Neighborhood Watch,6381
4919,False,331,Sports Club,8062
4920,False,417,Neighborhood Watch,8586
4921,True,499,None,4038
4922,False,117,None,5672
4923,True,403,Sports Club,9690
4924,False,116,Neighborhood Watch,896
4925,True,386,Neighborhood Watch,9711
4926,True,109,Neighborhood Watch,6689
4927,True,492,Religious Organization,6242
4928,True,236,Religious Organization,8109
4929,True,383,Sports Club,2751
4930,False,370,Religious Organization,8442
4931,False,39,Sports Club,7436
4932,False,257,None,6739
4933,False,183,None,2660
4934,True,103,None,3890
4935,False,223,Neighborhood Watch,4446
4936,True,436,Neighborhood Watch,7517
4937,True,264,Religious Organization,3318
4938,False,289,Neighborhood Watch,3261
4939,False,334,None,8213
4940,True,471,Neighborhood Watch,933
4941,True,396,None,7111
4942,True,341,None,4892
4943,False,328,Religious Organization,7999
4944,True,343,None,2990
4945,False,185,Sports Club,5566
4946,False,122,None,1608
4947,True,48,Religious Organization,8456
4948,True,72,None,4461
4949,False,485,Religious Organization,4772
4950,True,425,Sports Club,1650
4951,True,434,Sports Club,9548
4952,True,316,Sports Club,3628
4953,True,62,None,6972
4954,False,356,Sports Club,7747
4955,True,6,Neighborhood Watch,6185
4956,True,68,Sports Club,8396
4957,False,489,None,1874
4958,False,224,Neighborhood Watch,4695
4959,True,425,Neighborhood Watch,9411
4960,True,139,Sports Club,6843
4961,False,206,Sports Club,2488
4962,False,414,Neighborhood Watch,74
4963,False,358,Religious Organization,7623
4964,True,284,Religious Organization,8188
4965,True,344,None,4975
4966,False,233,Religious Organization,6858
4967,False,392,None,6098
4968,False,298,Neighborhood Watch,9267
4969,True,15,Sports Club,7499
4970,True,48,None,7919
4971,False,295,None,1213
4972,True,482,Sports Club,5359
4973,True,335,None,4763
4974,False,392,Religious Organization,6101
4975,False,131,Religious Organization,5341
4976,False,484,Sports Club,8483
4977,True,370,Sports Club,9234
4978,True,409,Sports Club,9583
4979,False,57,None,9960
4980,True,55,None,9299
4981,False,413,Religious Organization,7247
4982,True,76,Neighborhood Watch,1939
4983,True,132,Sports Club,7140
4984,True,255,None,1424
4985,True,226,Neighborhood Watch,5264
4986,True,301,Neighborhood Watch,677
4987,True,360,Neighborhood Watch,6202
4988,True,263,None,2046
4989,False,321,None,9040
4990,True,465,Religious Organization,9219
4991,False,381,Religious Organization,3147
4992,True,437,Religious Organization,3312
4993,True,104,Neighborhood Watch,9887
4994,False,113,Religious Organization,1769
4995,True,297,Neighborhood Watch,4776
4996,True,347,Sports Club,2063
4997,True,82,Religious Organization,7786
4998,True,223,None,7303
4999,True,398,Religious Organization,8152
5000,True,477,Sports Club,8020
